犬柳磊荐,瘤开,厚啦,窜拌
1.0,措备,4.1153279504843743e-07,0.3333333333333333
5.0,措备,2.057663975242187e-06,0.3333333333333333
12.0,措备,4.938393540581249e-06,0.3333333333333333
2.0,措备,8.230655900968749e-07,0.5
3.0,措备,1.2345983851453123e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
2.0,措备,8.230655900968749e-07,0.5
4.0,措备,1.6461311801937497e-06,0.5
3.0,措备,1.2345983851453123e-06,0.6666666666666666
2.0,措备,8.230655900968749e-07,0.6666666666666666
5.0,措备,2.057663975242187e-06,0.6666666666666666
27.0,措备,1.111138546630781e-05,0.6666666666666666
22.0,措备,9.053721491065623e-06,0.6666666666666666
19.0,措备,7.81912310592031e-06,0.6666666666666666
13.0,措备,5.3499263356296866e-06,0.6666666666666666
30.0,措备,1.2345983851453123e-05,0.6666666666666666
20.0,措备,8.230655900968749e-06,0.6666666666666666
16.0,措备,6.584524720774999e-06,0.6666666666666666
18.0,措备,7.407590310871874e-06,0.6666666666666666
21.0,措备,8.642188696017185e-06,0.6666666666666666
27.0,措备,1.111138546630781e-05,0.6666666666666666
19.0,措备,7.81912310592031e-06,0.6666666666666666
40.0,措备,1.6461311801937497e-05,0.6666666666666666
25.0,措备,1.0288319876210935e-05,0.6666666666666666
22.0,措备,9.053721491065623e-06,0.6666666666666666
20.0,措备,8.230655900968749e-06,0.6666666666666666
17.0,措备,6.996057515823436e-06,0.6666666666666666
24.0,措备,9.876787081162498e-06,0.6666666666666666
24.0,措备,9.876787081162498e-06,0.6666666666666666
41.0,措备,1.6872844596985934e-05,0.6666666666666666
41.0,措备,1.6872844596985934e-05,0.6666666666666666
44.0,措备,1.8107442982131247e-05,0.6666666666666666
33.0,措备,1.3580582236598434e-05,0.6666666666666666
22.0,措备,9.053721491065623e-06,0.6666666666666666
25.0,措备,1.0288319876210935e-05,0.6666666666666666
32.0,措备,1.3169049441549998e-05,0.6666666666666666
22.0,措备,9.053721491065623e-06,0.6666666666666666
18.0,措备,7.407590310871874e-06,0.6666666666666666
16.0,措备,6.584524720774999e-06,0.6666666666666666
10.0,措备,4.115327950484374e-06,0.6666666666666666
31.0,措备,1.275751664650156e-05,0.6666666666666666
9.0,措备,3.703795155435937e-06,0.6666666666666666
15.0,措备,6.172991925726561e-06,0.6666666666666666
12.0,措备,4.938393540581249e-06,0.6666666666666666
11.0,措备,4.526860745532812e-06,0.6666666666666666
15.0,措备,6.172991925726561e-06,0.6666666666666666
21.0,措备,8.642188696017185e-06,0.6666666666666666
16.0,措备,6.584524720774999e-06,0.6666666666666666
10.0,措备,4.115327950484374e-06,0.6666666666666666
17.0,措备,6.996057515823436e-06,0.6666666666666666
10.0,措备,4.115327950484374e-06,0.6666666666666666
9.0,措备,3.703795155435937e-06,0.6666666666666666
4.0,措备,1.6461311801937497e-06,0.6666666666666666
11.0,措备,4.526860745532812e-06,0.6666666666666666
23.0,措备,9.46525428611406e-06,0.6666666666666666
6.0,措备,2.4691967702906246e-06,0.6666666666666666
16.0,措备,6.584524720774999e-06,0.6666666666666666
8.0,措备,3.2922623603874994e-06,0.6666666666666666
8.0,措备,3.2922623603874994e-06,0.6666666666666666
16.0,措备,6.584524720774999e-06,0.6666666666666666
6.0,措备,2.4691967702906246e-06,0.6666666666666666
9.0,措备,3.703795155435937e-06,0.6666666666666666
6.0,措备,2.4691967702906246e-06,0.6666666666666666
13.0,措备,5.3499263356296866e-06,0.6666666666666666
8.0,措备,3.2922623603874994e-06,0.6666666666666666
10.0,措备,4.115327950484374e-06,0.6666666666666666
14.0,措备,5.761459130678124e-06,0.6666666666666666
8.0,措备,3.2922623603874994e-06,0.6666666666666666
16.0,措备,6.584524720774999e-06,0.6666666666666666
15.0,措备,6.172991925726561e-06,0.6666666666666666
14.0,措备,5.761459130678124e-06,0.6666666666666666
11.0,措备,4.526860745532812e-06,0.6666666666666666
8.0,措备,3.2922623603874994e-06,0.6666666666666666
12.0,措备,4.938393540581249e-06,0.6666666666666666
13.0,措备,5.3499263356296866e-06,0.6666666666666666
10.0,措备,4.115327950484374e-06,0.6666666666666666
5.0,措备,2.057663975242187e-06,0.6666666666666666
18.0,措备,7.407590310871874e-06,0.6666666666666666
10.0,措备,4.115327950484374e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
4.0,措备,1.6461311801937497e-06,0.5
2.0,措备,8.230655900968749e-07,0.5
12.0,措备,4.938393540581249e-06,0.5
15.0,措备,6.172991925726561e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
6.0,措备,2.4691967702906246e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
11.0,措备,4.526860745532812e-06,0.5
6.0,措备,2.4691967702906246e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
4.0,措备,1.6461311801937497e-06,0.5
6.0,措备,2.4691967702906246e-06,0.5
6.0,措备,2.4691967702906246e-06,0.5
4.0,措备,1.6461311801937497e-06,0.5
2.0,措备,8.230655900968749e-07,0.5
3.0,措备,1.2345983851453123e-06,0.5
2.0,措备,8.230655900968749e-07,0.5
8.0,措备,3.2922623603874994e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
5.0,措备,2.057663975242187e-06,0.5
5.0,措备,2.057663975242187e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
5.0,措备,2.057663975242187e-06,0.5
6.0,措备,2.4691967702906246e-06,0.5
18.0,措备,7.407590310871874e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
15.0,措备,6.172991925726561e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
17.0,措备,6.996057515823436e-06,0.5
22.0,措备,9.053721491065623e-06,0.5
14.0,措备,5.761459130678124e-06,0.5
16.0,措备,6.584524720774999e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
13.0,措备,5.3499263356296866e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
19.0,措备,7.81912310592031e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
14.0,措备,5.761459130678124e-06,0.5
21.0,措备,8.642188696017185e-06,0.5
16.0,措备,6.584524720774999e-06,0.5
20.0,措备,8.230655900968749e-06,0.5
16.0,措备,6.584524720774999e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
7.0,措备,2.880729565339062e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
16.0,措备,6.584524720774999e-06,0.5
11.0,措备,4.526860745532812e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
17.0,措备,6.996057515823436e-06,0.5
14.0,措备,5.761459130678124e-06,0.5
20.0,措备,8.230655900968749e-06,0.5
19.0,措备,7.81912310592031e-06,0.5
21.0,措备,8.642188696017185e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
7.0,措备,2.880729565339062e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
19.0,措备,7.81912310592031e-06,0.5
24.0,措备,9.876787081162498e-06,0.5
15.0,措备,6.172991925726561e-06,0.5
5.0,措备,2.057663975242187e-06,0.5
14.0,措备,5.761459130678124e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
7.0,措备,2.880729565339062e-06,0.5
6.0,措备,2.4691967702906246e-06,0.5
8.0,措备,3.2922623603874994e-06,0.5
9.0,措备,3.703795155435937e-06,0.5
12.0,措备,4.938393540581249e-06,0.5
2.0,措备,8.230655900968749e-07,0.5
4.0,措备,1.6461311801937497e-06,0.5
7.0,措备,2.880729565339062e-06,0.5
6.0,措备,2.4691967702906246e-06,0.5
10.0,措备,4.115327950484374e-06,0.5
1.0,措备,4.1153279504843743e-07,0.5
5.0,措备,2.057663975242187e-06,0.5
15.0,措备,6.172991925726561e-06,0.5
23.0,措备,9.46525428611406e-06,0.5
22.0,措备,9.053721491065623e-06,0.5
14.0,措备,5.761459130678124e-06,0.5
11.0,措备,4.526860745532812e-06,0.5
35.0,措备,1.4403647826695309e-05,0.5
70.0,措备,2.8807295653390618e-05,0.5
42.0,措备,1.728437739203437e-05,0.5
37.0,措备,1.5226713416792184e-05,0.5
30.0,措备,1.2345983851453123e-05,0.5
25.0,措备,1.0288319876210935e-05,0.5
20.0,措备,8.230655900968749e-06,0.5
27.0,措备,1.111138546630781e-05,0.5
28.0,措备,1.1522918261356248e-05,0.5
14.0,措备,5.761459130678124e-06,0.5
36.0,措备,1.4815180621743747e-05,0.5
45.0,措备,1.8518975777179683e-05,0.5
60.0,措备,2.4691967702906246e-05,0.5
74.0,措备,3.0453426833584368e-05,0.5
41.0,措备,1.6872844596985934e-05,0.5
41.0,措备,1.6872844596985934e-05,0.5
43.0,措备,1.769591018708281e-05,0.5
24.0,措备,9.876787081162498e-06,0.5
34.0,措备,1.3992115031646873e-05,0.5
45.0,措备,1.8518975777179683e-05,0.5
24.0,措备,9.876787081162498e-06,0.5
18.0,措备,7.407590310871874e-06,0.5
20.0,措备,8.230655900968749e-06,0.5
13.0,措备,5.3499263356296866e-06,0.5
16.0,措备,6.584524720774999e-06,0.5
11.0,措备,4.526860745532812e-06,0.3333333333333333
